Year,Date,District,Crop,Season,Rainfall_mm,Soil_Moisture_Percent,Area_hectare,Production_tonnes,Yield_tonnes_per_hectare
2026,2026-08-28,Satara,Maize,Kharif,18.6,34.19,66086,201562.3,3.05
2026,2026-08-29,Satara,Maize,Kharif,21.8,35.81,66086,201562.3,3.05
2026,2026-08-30,Satara,Maize,Kharif,1.6,36.43,66086,201562.3,3.05
2026,2026-08-31,Satara,Maize,Kharif,29.0,35.48,66086,201562.3,3.05
2026,2026-09-01,Satara,Maize,Kharif,21.2,35.92,66086,201562.3,3.05
2026,2026-09-02,Satara,Maize,Kharif,58.7,36.92,66086,201562.3,3.05
2026,2026-09-03,Satara,Maize,Kharif,22.4,32.24,66086,201562.3,3.05
2026,2026-08-19,Satara,Soybean,Kharif,3.6,38.21,220376,306322.64,1.39
2026,2026-08-20,Satara,Soybean,Kharif,0.7,35.75,220376,306322.64,1.39
2026,2026-08-21,Satara,Soybean,Kharif,10.8,37.81,220376,306322.64,1.39
2026,2026-08-22,Satara,Soybean,Kharif,1.4,38.12,220376,306322.64,1.39
2026,2026-08-23,Satara,Soybean,Kharif,8.1,34.47,220376,306322.64,1.39
2026,2026-08-24,Satara,Soybean,Kharif,0.7,33.27,220376,306322.64,1.39
2026,2026-08-25,Satara,Soybean,Kharif,9.5,32.72,220376,306322.64,1.39
2026,2026-08-26,Satara,Soybean,Kharif,6.8,35.67,220376,306322.64,1.39
2026,2026-08-27,Satara,Soybean,Kharif,0.0,38.26,220376,306322.64,1.39
2026,2026-08-28,Satara,Soybean,Kharif,2.3,34.19,220376,306322.64,1.39
2026,2026-08-29,Satara,Soybean,Kharif,18.1,35.81,220376,306322.64,1.39
2026,2026-08-30,Satara,Soybean,Kharif,8.3,36.43,220376,306322.64,1.39
2026,2026-08-31,Satara,Soybean,Kharif,1.1,35.48,220376,306322.64,1.39
2026,2026-09-01,Satara,Soybean,Kharif,0.5,35.92,220376,306322.64,1.39
2026,2026-09-02,Satara,Soybean,Kharif,0.9,36.92,220376,306322.64,1.39
2026,2026-09-03,Satara,Soybean,Kharif,7.7,32.24,220376,306322.64,1.39
2026,2026-08-19,Satara,Cotton,Kharif,16.0,38.21,222448,108999.52,0.49
2026,2026-08-20,Satara,Cotton,Kharif,0.5,35.75,222448,108999.52,0.49
2026,2026-08-21,Satara,Cotton,Kharif,14.9,37.81,222448,108999.52,0.49
2026,2026-08-22,Satara,Cotton,Kharif,9.9,38.12,222448,108999.52,0.49
2026,2026-08-23,Satara,Cotton,Kharif,11.9,34.47,222448,108999.52,0.49
2026,2026-08-24,Satara,Cotton,Kharif,21.5,33.27,222448,108999.52,0.49
2026,2026-08-25,Satara,Cotton,Kharif,46.6,32.72,222448,108999.52,0.49
2026,2026-08-26,Satara,Cotton,Kharif,8.3,35.67,222448,108999.52,0.49
2026,2026-08-27,Satara,Cotton,Kharif,36.4,38.26,222448,108999.52,0.49
2026,2026-08-28,Satara,Cotton,Kharif,29.2,34.19,222448,108999.52,0.49
2026,2026-08-29,Satara,Cotton,Kharif,0.9,35.81,222448,108999.52,0.49
2026,2026-08-30,Satara,Cotton,Kharif,23.7,36.43,222448,108999.52,0.49
2026,2026-08-31,Satara,Cotton,Kharif,3.3,35.48,222448,108999.52,0.49
2026,2026-09-01,Satara,Cotton,Kharif,1.5,35.92,222448,108999.52,0.49
2026,2026-09-02,Satara,Cotton,Kharif,16.9,36.92,222448,108999.52,0.49
2026,2026-09-03,Satara,Cotton,Kharif,7.1,32.24,222448,108999.52,0.49
2026,2026-08-19,Satara,Sugarcane,Kharif,6.9,38.21,52364,4024173.4,76.85
2026,2026-08-20,Satara,Sugarcane,Kharif,46.8,35.75,52364,4024173.4,76.85
2026,2026-08-21,Satara,Sugarcane,Kharif,0.0,37.81,52364,4024173.4,76.85
2026,2026-08-22,Satara,Sugarcane,Kharif,0.7,38.12,52364,4024173.4,76.85
2026,2026-08-23,Satara,Sugarcane,Kharif,1.9,34.47,52364,4024173.4,76.85
2026,2026-08-24,Satara,Sugarcane,Kharif,15.8,33.27,52364,4024173.4,76.85
2026,2026-08-25,Satara,Sugarcane,Kharif,2.2,32.72,52364,4024173.4,76.85
2026,2026-08-26,Satara,Sugarcane,Kharif,56.6,35.67,52364,4024173.4,76.85
2026,2026-08-27,Satara,Sugarcane,Kharif,1.6,38.26,52364,4024173.4,76.85
2026,2026-08-28,Satara,Sugarcane,Kharif,1.3,34.19,52364,4024173.4,76.85
2026,2026-08-29,Satara,Sugarcane,Kharif,8.9,35.81,52364,4024173.4,76.85
2026,2026-08-30,Satara,Sugarcane,Kharif,1.6,36.43,52364,4024173.4,76.85
2026,2026-08-31,Satara,Sugarcane,Kharif,0.1,35.48,52364,4024173.4,76.85
2026,2026-09-01,Satara,Sugarcane,Kharif,11.3,35.92,52364,4024173.4,76.85
2026,2026-09-02,Satara,Sugarcane,Kharif,0.0,36.92,52364,4024173.4,76.85
2026,2026-09-03,Satara,Sugarcane,Kharif,0.3,32.24,52364,4024173.4,76.85
2026,2026-08-19,Sindhudurg,Maize,Kharif,2.4,29.2,95131,295857.41,3.11
2026,2026-08-20,Sindhudurg,Maize,Kharif,59.9,28.56,95131,295857.41,3.11
2026,2026-08-21,Sindhudurg,Maize,Kharif,17.5,31.34,95131,295857.41,3.11
2026,2026-08-22,Sindhudurg,Maize,Kharif,11.0,30.23,95131,295857.41,3.11
2026,2026-08-23,Sindhudurg,Maize,Kharif,10.9,27.67,95131,295857.41,3.11
2026,2026-08-24,Sindhudurg,Maize,Kharif,54.7,30.08,95131,295857.41,3.11
2026,2026-08-25,Sindhudurg,Maize,Kharif,11.0,30.01,95131,295857.41,3.11
2026,2026-08-26,Sindhudurg,Maize,Kharif,2.0,25.93,95131,295857.41,3.11
2026,2026-08-27,Sindhudurg,Maize,Kharif,8.8,28.09,95131,295857.41,3.11
2026,2026-08-28,Sindhudurg,Maize,Kharif,18.2,28.45,95131,295857.41,3.11
2026,2026-08-29,Sindhudurg,Maize,Kharif,19.6,24.17,95131,295857.41,3.11
2026,2026-08-30,Sindhudurg,Maize,Kharif,3.4,27.92,95131,295857.41,3.11
2026,2026-08-31,Sindhudurg,Maize,Kharif,18.7,28.31,95131,295857.41,3.11
2026,2026-09-01,Sindhudurg,Maize,Kharif,0.0,22.7,95131,295857.41,3.11
2026,2026-09-02,Sindhudurg,Maize,Kharif,17.4,21.72,95131,295857.41,3.11
2026,2026-09-03,Sindhudurg,Maize,Kharif,15.6,22.96,95131,295857.41,3.11
2026,2026-08-19,Sindhudurg,Soybean,Kharif,1.2,29.2,185046,222055.2,1.2
2026,2026-08-20,Sindhudurg,Soybean,Kharif,5.7,28.56,185046,222055.2,1.2
2026,2026-08-21,Sindhudurg,Soybean,Kharif,1.3,31.34,185046,222055.2,1.2
2026,2026-08-22,Sindhudurg,Soybean,Kharif,14.0,30.23,185046,222055.2,1.2
2026,2026-08-23,Sindhudurg,Soybean,Kharif,22.0,27.67,185046,222055.2,1.2
2026,2026-08-24,Sindhudurg,Soybean,Kharif,8.2,30.08,185046,222055.2,1.2
2026,2026-08-25,Sindhudurg,Soybean,Kharif,4.3,30.01,185046,222055.2,1.2
2026,2026-08-26,Sindhudurg,Soybean,Kharif,0.0,25.93,185046,222055.2,1.2
2026,2026-08-27,Sindhudurg,Soybean,Kharif,0.0,28.09,185046,222055.2,1.2
2026,2026-08-28,Sindhudurg,Soybean,Kharif,5.0,28.45,185046,222055.2,1.2
2026,2026-08-29,Sindhudurg,Soybean,Kharif,1.3,24.17,185046,222055.2,1.2
2026,2026-08-30,Sindhudurg,Soybean,Kharif,1.0,27.92,185046,222055.2,1.2
2026,2026-08-31,Sindhudurg,Soybean,Kharif,1.7,28.31,185046,222055.2,1.2
2026,2026-09-01,Sindhudurg,Soybean,Kharif,1.7,22.7,185046,222055.2,1.2
2026,2026-09-02,Sindhudurg,Soybean,Kharif,16.7,21.72,185046,222055.2,1.2
2026,2026-09-03,Sindhudurg,Soybean,Kharif,14.8,22.96,185046,222055.2,1.2
2026,2026-08-19,Sindhudurg,Cotton,Kharif,27.8,29.2,345568,148594.24,0.43
2026,2026-08-20,Sindhudurg,Cotton,Kharif,19.9,28.56,345568,148594.24,0.43
2026,2026-08-21,Sindhudurg,Cotton,Kharif,15.9,31.34,345568,148594.24,0.43
2026,2026-08-22,Sindhudurg,Cotton,Kharif,38.4,30.23,345568,148594.24,0.43
2026,2026-08-23,Sindhudurg,Cotton,Kharif,29.7,27.67,345568,148594.24,0.43
2026,2026-08-24,Sindhudurg,Cotton,Kharif,24.2,30.08,345568,148594.24,0.43
2026,2026-08-25,Sindhudurg,Cotton,Kharif,19.6,30.01,345568,148594.24,0.43
2026,2026-08-26,Sindhudurg,Cotton,Kharif,1.1,25.93,345568,148594.24,0.43
2026,2026-08-27,Sindhudurg,Cotton,Kharif,45.4,28.09,345568,148594.24,0.43
2026,2026-08-28,Sindhudurg,Cotton,Kharif,17.9,28.45,345568,148594.24,0.43
2026,2026-08-29,Sindhudurg,Cotton,Kharif,7.3,24.17,345568,148594.24,0.43
2026,2026-08-30,Sindhudurg,Cotton,Kharif,0.1,27.92,345568,148594.24,0.43
2026,2026-08-31,Sindhudurg,Cotton,Kharif,40.9,28.31,345568,148594.24,0.43
2026,2026-09-01,Sindhudurg,Cotton,Kharif,1.5,22.7,345568,148594.24,0.43
2026,2026-09-02,Sindhudurg,Cotton,Kharif,14.8,21.72,345568,148594.24,0.43
2026,2026-09-03,Sindhudurg,Cotton,Kharif,15.8,22.96,345568,148594.24,0.43
2026,2026-08-19,Sindhudurg,Sugarcane,Kharif,16.5,29.2,73969,6210437.24,83.96
2026,2026-08-20,Sindhudurg,Sugarcane,Kharif,14.3,28.56,73969,6210437.24,83.96
2026,2026-08-21,Sindhudurg,Sugarcane,Kharif,19.4,31.34,73969,6210437.24,83.96
2026,2026-08-22,Sindhudurg,Sugarcane,Kharif,6.1,30.23,73969,6210437.24,83.96
2026,2026-08-23,Sindhudurg,Sugarcane,Kharif,39.2,27.67,73969,6210437.24,83.96
2026,2026-08-24,Sindhudurg,Sugarcane,Kharif,20.5,30.08,73969,6210437.24,83.96
2026,2026-08-25,Sindhudurg,Sugarcane,Kharif,15.1,30.01,73969,6210437.24,83.96
2026,2026-08-26,Sindhudurg,Sugarcane,Kharif,46.1,25.93,73969,6210437.24,83.96
2026,2026-08-27,Sindhudurg,Sugarcane,Kharif,21.5,28.09,73969,6210437.24,83.96
2026,2026-08-28,Sindhudurg,Sugarcane,Kharif,24.6,28.45,73969,6210437.24,83.96
2026,2026-08-29,Sindhudurg,Sugarcane,Kharif,17.1,24.17,73969,6210437.24,83.96
2026,2026-08-30,Sindhudurg,Sugarcane,Kharif,5.8,27.92,73969,6210437.24,83.96
2026,2026-08-31,Sindhudurg,Sugarcane,Kharif,22.9,28.31,73969,6210437.24,83.96
2026,2026-09-01,Sindhudurg,Sugarcane,Kharif,20.6,22.7,73969,6210437.24,83.96
2026,2026-09-02,Sindhudurg,Sugarcane,Kharif,41.4,21.72,73969,6210437.24,83.96
2026,2026-09-03,Sindhudurg,Sugarcane,Kharif,46.2,22.96,73969,6210437.24,83.96
2026,2026-08-19,Solapur,Maize,Kharif,26.2,38.51,85638,261195.9,3.05
2026,2026-08-20,Solapur,Maize,Kharif,49.9,35.31,85638,261195.9,3.05
2026,2026-08-21,Solapur,Maize,Kharif,19.7,37.4,85638,261195.9,3.05
2026,2026-08-22,Solapur,Maize,Kharif,12.7,33.74,85638,261195.9,3.05
2026,2026-08-23,Solapur,Maize,Kharif,14.0,37.61,85638,261195.9,3.05
2026,2026-08-24,Solapur,Maize,Kharif,11.6,37.41,85638,261195.9,3.05
2026,2026-08-25,Solapur,Maize,Kharif,11.3,34.43,85638,261195.9,3.05
2026,2026-08-26,Solapur,Maize,Kharif,23.0,38.63,85638,261195.9,3.05
2026,2026-08-27,Solapur,Maize,Kharif,38.9,39.28,85638,261195.9,3.05
2026,2026-08-28,Solapur,Maize,Kharif,0.7,37.96,85638,261195.9,3.05
2026,2026-08-29,Solapur,Maize,Kharif,0.7,35.26,85638,261195.9,3.05
2026,2026-08-30,Solapur,Maize,Kharif,14.5,40.61,85638,261195.9,3.05
2026,2026-08-31,Solapur,Maize,Kharif,0.8,39.58,85638,261195.9,3.05
2026,2026-09-01,Solapur,Maize,Kharif,53.4,37.15,85638,261195.9,3.05
2026,2026-09-02,Solapur,Maize,Kharif,27.5,37.81,85638,261195.9,3.05
2026,2026-09-03,Solapur,Maize,Kharif,19.9,37.64,85638,261195.9,3.05
2026,2026-08-19,Solapur,Soybean,Kharif,32.0,38.51,223007,314439.87,1.41
2026,2026-08-20,Solapur,Soybean,Kharif,49.9,35.31,223007,314439.87,1.41
2026,2026-08-21,Solapur,Soybean,Kharif,17.5,37.4,223007,314439.87,1.41
2026,2026-08-22,Solapur,Soybean,Kharif,0.1,33.74,223007,314439.87,1.41
2026,2026-08-23,Solapur,Soybean,Kharif,8.4,37.61,223007,314439.87,1.41
2026,2026-08-24,Solapur,Soybean,Kharif,22.2,37.41,223007,314439.87,1.41
2026,2026-08-25,Solapur,Soybean,Kharif,56.7,34.43,223007,314439.87,1.41
2026,2026-08-26,Solapur,Soybean,Kharif,11.2,38.63,223007,314439.87,1.41
2026,2026-08-27,Solapur,Soybean,Kharif,17.8,39.28,223007,314439.87,1.41
2026,2026-08-28,Solapur,Soybean,Kharif,18.1,37.96,223007,314439.87,1.41
2026,2026-08-29,Solapur,Soybean,Kharif,18.0,35.26,223007,314439.87,1.41
2026,2026-08-30,Solapur,Soybean,Kharif,21.0,40.61,223007,314439.87,1.41
2026,2026-08-31,Solapur,Soybean,Kharif,1.0,39.58,223007,314439.87,1.41
2026,2026-09-01,Solapur,Soybean,Kharif,31.1,37.15,223007,314439.87,1.41
2026,2026-09-02,Solapur,Soybean,Kharif,22.8,37.81,223007,314439.87,1.41
2026,2026-09-03,Solapur,Soybean,Kharif,11.0,37.64,223007,314439.87,1.41
2026,2026-08-19,Solapur,Cotton,Kharif,4.1,38.51,230315,108248.05,0.47
2026,2026-08-20,Solapur,Cotton,Kharif,11.7,35.31,230315,108248.05,0.47
2026,2026-08-21,Solapur,Cotton,Kharif,11.9,37.4,230315,108248.05,0.47
2026,2026-08-22,Solapur,Cotton,Kharif,0.8,33.74,230315,108248.05,0.47
2026,2026-08-23,Solapur,Cotton,Kharif,1.0,37.61,230315,108248.05,0.47
2026,2026-08-24,Solapur,Cotton,Kharif,12.4,37.41,230315,108248.05,0.47
2026,2026-08-25,Solapur,Cotton,Kharif,12.6,34.43,230315,108248.05,0.47
2026,2026-08-26,Solapur,Cotton,Kharif,6.4,38.63,230315,108248.05,0.47
2026,2026-08-27,Solapur,Cotton,Kharif,5.1,39.28,230315,108248.05,0.47
2026,2026-08-28,Solapur,Cotton,Kharif,9.5,37.96,230315,108248.05,0.47
2026,2026-08-29,Solapur,Cotton,Kharif,12.5,35.26,230315,108248.05,0.47
2026,2026-08-30,Solapur,Cotton,Kharif,12.5,40.61,230315,108248.05,0.47
2026,2026-08-31,Solapur,Cotton,Kharif,7.9,39.58,230315,108248.05,0.47
2026,2026-09-01,Solapur,Cotton,Kharif,5.4,37.15,230315,108248.05,0.47
2026,2026-09-02,Solapur,Cotton,Kharif,15.2,37.81,230315,108248.05,0.47
2026,2026-09-03,Solapur,Cotton,Kharif,0.6,37.64,230315,108248.05,0.47
2026,2026-08-19,Solapur,Sugarcane,Kharif,33.4,38.51,59024,4739036.96,80.29
2026,2026-08-20,Solapur,Sugarcane,Kharif,0.1,35.31,59024,4739036.96,80.29
2026,2026-08-21,Solapur,Sugarcane,Kharif,24.2,37.4,59024,4739036.96,80.29
2026,2026-08-22,Solapur,Sugarcane,Kharif,15.3,33.74,59024,4739036.96,80.29
2026,2026-08-23,Solapur,Sugarcane,Kharif,37.8,37.61,59024,4739036.96,80.29
2026,2026-08-24,Solapur,Sugarcane,Kharif,1.9,37.41,59024,4739036.96,80.29
2026,2026-08-25,Solapur,Sugarcane,Kharif,56.7,34.43,59024,4739036.96,80.29
2026,2026-08-26,Solapur,Sugarcane,Kharif,34.3,38.63,59024,4739036.96,80.29
2026,2026-08-27,Solapur,Sugarcane,Kharif,1.4,39.28,59024,4739036.96,80.29
2026,2026-08-28,Solapur,Sugarcane,Kharif,0.9,37.96,59024,4739036.96,80.29
2026,2026-08-29,Solapur,Sugarcane,Kharif,0.4,35.26,59024,4739036.96,80.29
2026,2026-08-30,Solapur,Sugarcane,Kharif,27.5,40.61,59024,4739036.96,80.29
2026,2026-08-31,Solapur,Sugarcane,Kharif,34.1,39.58,59024,4739036.96,80.29
2026,2026-09-01,Solapur,Sugarcane,Kharif,24.2,37.15,59024,4739036.96,80.29
2026,2026-09-02,Solapur,Sugarcane,Kharif,20.4,37.81,59024,4739036.96,80.29
2026,2026-09-03,Solapur,Sugarcane,Kharif,1.2,37.64,59024,4739036.96,80.29
2026,2026-08-19,Thane,Maize,Kharif,0.3,33.1,99271,285900.48,2.88
2026,2026-08-20,Thane,Maize,Kharif,21.0,36.16,99271,285900.48,2.88
2026,2026-08-21,Thane,Maize,Kharif,1.3,36.0,99271,285900.48,2.88
2026,2026-08-22,Thane,Maize,Kharif,0.8,31.71,99271,285900.48,2.88
2026,2026-08-23,Thane,Maize,Kharif,7.5,36.84,99271,285900.48,2.88
2026,2026-08-24,Thane,Maize,Kharif,51.5,34.9,99271,285900.48,2.88
2026,2026-08-25,Thane,Maize,Kharif,35.5,36.06,99271,285900.48,2.88
2026,2026-08-26,Thane,Maize,Kharif,51.2,35.34,99271,285900.48,2.88
2026,2026-08-27,Thane,Maize,Kharif,2.2,33.71,99271,285900.48,2.88
2026,2026-08-28,Thane,Maize,Kharif,0.6,35.51,99271,285900.48,2.88
2026,2026-08-29,Thane,Maize,Kharif,48.3,36.91,99271,285900.48,2.88
2026,2026-08-30,Thane,Maize,Kharif,33.2,32.74,99271,285900.48,2.88
2026,2026-08-31,Thane,Maize,Kharif,0.6,35.97,99271,285900.48,2.88
2026,2026-09-01,Thane,Maize,Kharif,0.5,34.36,99271,285900.48,2.88
2026,2026-09-02,Thane,Maize,Kharif,23.0,34.04,99271,285900.48,2.88
2026,2026-09-03,Thane,Maize,Kharif,14.6,33.76,99271,285900.48,2.88
2026,2026-08-19,Thane,Soybean,Kharif,14.8,33.1,195735,268156.95,1.37
2026,2026-08-20,Thane,Soybean,Kharif,13.9,36.16,195735,268156.95,1.37
2026,2026-08-21,Thane,Soybean,Kharif,34.0,36.0,195735,268156.95,1.37
2026,2026-08-22,Thane,Soybean,Kharif,0.4,31.71,195735,268156.95,1.37
2026,2026-08-23,Thane,Soybean,Kharif,55.4,36.84,195735,268156.95,1.37
2026,2026-08-24,Thane,Soybean,Kharif,1.1,34.9,195735,268156.95,1.37
2026,2026-08-25,Thane,Soybean,Kharif,0.3,36.06,195735,268156.95,1.37
2026,2026-08-26,Thane,Soybean,Kharif,21.3,35.34,195735,268156.95,1.37
2026,2026-08-27,Thane,Soybean,Kharif,0.8,33.71,195735,268156.95,1.37
2026,2026-08-28,Thane,Soybean,Kharif,50.3,35.51,195735,268156.95,1.37
2026,2026-08-29,Thane,Soybean,Kharif,4.9,36.91,195735,268156.95,1.37
2026,2026-08-30,Thane,Soybean,Kharif,12.2,32.74,195735,268156.95,1.37
2026,2026-08-31,Thane,Soybean,Kharif,57.7,35.97,195735,268156.95,1.37
2026,2026-09-01,Thane,Soybean,Kharif,16.5,34.36,195735,268156.95,1.37
2026,2026-09-02,Thane,Soybean,Kharif,13.1,34.04,195735,268156.95,1.37
2026,2026-09-03,Thane,Soybean,Kharif,16.1,33.76,195735,268156.95,1.37
2026,2026-08-19,Thane,Cotton,Kharif,42.7,33.1,208187,93684.15,0.45
2026,2026-08-20,Thane,Cotton,Kharif,16.7,36.16,208187,93684.15,0.45
2026,2026-08-21,Thane,Cotton,Kharif,59.4,36.0,208187,93684.15,0.45
2026,2026-08-22,Thane,Cotton,Kharif,1.9,31.71,208187,93684.15,0.45
2026,2026-08-23,Thane,Cotton,Kharif,42.9,36.84,208187,93684.15,0.45
2026,2026-08-24,Thane,Cotton,Kharif,20.4,34.9,208187,93684.15,0.45
2026,2026-08-25,Thane,Cotton,Kharif,38.0,36.06,208187,93684.15,0.45
2026,2026-08-26,Thane,Cotton,Kharif,30.4,35.34,208187,93684.15,0.45
2026,2026-08-27,Thane,Cotton,Kharif,12.2,33.71,208187,93684.15,0.45
2026,2026-08-28,Thane,Cotton,Kharif,45.4,35.51,208187,93684.15,0.45
2026,2026-08-29,Thane,Cotton,Kharif,3.5,36.91,208187,93684.15,0.45
2026,2026-08-30,Thane,Cotton,Kharif,58.3,32.74,208187,93684.15,0.45
2026,2026-08-31,Thane,Cotton,Kharif,27.5,35.97,208187,93684.15,0.45
2026,2026-09-01,Thane,Cotton,Kharif,25.0,34.36,208187,93684.15,0.45
2026,2026-09-02,Thane,Cotton,Kharif,24.2,34.04,208187,93684.15,0.45
2026,2026-09-03,Thane,Cotton,Kharif,19.9,33.76,208187,93684.15,0.45
2026,2026-08-19,Thane,Sugarcane,Kharif,19.9,33.1,90935,8196880.9,90.14
2026,2026-08-20,Thane,Sugarcane,Kharif,1.9,36.16,90935,8196880.9,90.14
2026,2026-08-21,Thane,Sugarcane,Kharif,19.1,36.0,90935,8196880.9,90.14
2026,2026-08-22,Thane,Sugarcane,Kharif,0.0,31.71,90935,8196880.9,90.14
2026,2026-08-23,Thane,Sugarcane,Kharif,1.9,36.84,90935,8196880.9,90.14
2026,2026-08-24,Thane,Sugarcane,Kharif,47.3,34.9,90935,8196880.9,90.14
2026,2026-08-25,Thane,Sugarcane,Kharif,0.4,36.06,90935,8196880.9,90.14
2026,2026-08-26,Thane,Sugarcane,Kharif,1.5,35.34,90935,8196880.9,90.14
2026,2026-08-27,Thane,Sugarcane,Kharif,0.5,33.71,90935,8196880.9,90.14
2026,2026-08-28,Thane,Sugarcane,Kharif,8.5,35.51,90935,8196880.9,90.14
2026,2026-08-29,Thane,Sugarcane,Kharif,0.0,36.91,90935,8196880.9,90.14
2026,2026-08-30,Thane,Sugarcane,Kharif,1.9,32.74,90935,8196880.9,90.14
2026,2026-08-31,Thane,Sugarcane,Kharif,56.7,35.97,90935,8196880.9,90.14
2026,2026-09-01,Thane,Sugarcane,Kharif,5.6,34.36,90935,8196880.9,90.14
2026,2026-09-02,Thane,Sugarcane,Kharif,17.5,34.04,90935,8196880.9,90.14
2026,2026-09-03,Thane,Sugarcane,Kharif,22.2,33.76,90935,8196880.9,90.14
2026,2026-08-19,Wardha,Maize,Kharif,16.0,28.41,66956,189485.48,2.83
2026,2026-08-20,Wardha,Maize,Kharif,12.1,32.14,66956,189485.48,2.83
2026,2026-08-21,Wardha,Maize,Kharif,1.9,32.24,66956,189485.48,2.83
2026,2026-08-22,Wardha,Maize,Kharif,54.7,28.01,66956,189485.48,2.83
2026,2026-08-23,Wardha,Maize,Kharif,0.0,33.01,66956,189485.48,2.83
2026,2026-08-24,Wardha,Maize,Kharif,2.0,29.42,66956,189485.48,2.83
2026,2026-08-25,Wardha,Maize,Kharif,17.1,30.97,66956,189485.48,2.83
2026,2026-08-26,Wardha,Maize,Kharif,11.7,32.08,66956,189485.48,2.83
2026,2026-08-27,Wardha,Maize,Kharif,2.4,30.92,66956,189485.48,2.83
2026,2026-08-28,Wardha,Maize,Kharif,18.9,29.05,66956,189485.48,2.83
2026,2026-08-29,Wardha,Maize,Kharif,14.6,34.21,66956,189485.48,2.83
2026,2026-08-30,Wardha,Maize,Kharif,16.8,30.43,66956,189485.48,2.83
2026,2026-08-31,Wardha,Maize,Kharif,4.7,30.84,66956,189485.48,2.83
2026,2026-09-01,Wardha,Maize,Kharif,21.7,34.59,66956,189485.48,2.83
2026,2026-09-02,Wardha,Maize,Kharif,1.7,32.07,66956,189485.48,2.83
2026,2026-09-03,Wardha,Maize,Kharif,15.9,35.54,66956,189485.48,2.83
2026,2026-08-19,Wardha,Soybean,Kharif,1.6,28.41,189006,266498.46,1.41
2026,2026-08-20,Wardha,Soybean,Kharif,52.4,32.14,189006,266498.46,1.41
2026,2026-08-21,Wardha,Soybean,Kharif,0.8,32.24,189006,266498.46,1.41
2026,2026-08-22,Wardha,Soybean,Kharif,24.1,28.01,189006,266498.46,1.41
2026,2026-08-23,Wardha,Soybean,Kharif,29.1,33.01,189006,266498.46,1.41
2026,2026-08-24,Wardha,Soybean,Kharif,13.6,29.42,189006,266498.46,1.41
2026,2026-08-25,Wardha,Soybean,Kharif,21.2,30.97,189006,266498.46,1.41
2026,2026-08-26,Wardha,Soybean,Kharif,54.9,32.08,189006,266498.46,1.41
2026,2026-08-27,Wardha,Soybean,Kharif,22.3,30.92,189006,266498.46,1.41
2026,2026-08-28,Wardha,Soybean,Kharif,22.2,29.05,189006,266498.46,1.41
2026,2026-08-29,Wardha,Soybean,Kharif,11.7,34.21,189006,266498.46,1.41
2026,2026-08-30,Wardha,Soybean,Kharif,18.3,30.43,189006,266498.46,1.41
2026,2026-08-31,Wardha,Soybean,Kharif,26.9,30.84,189006,266498.46,1.41
2026,2026-09-01,Wardha,Soybean,Kharif,17.0,34.59,189006,266498.46,1.41
2026,2026-09-02,Wardha,Soybean,Kharif,28.3,32.07,189006,266498.46,1.41
2026,2026-09-03,Wardha,Soybean,Kharif,14.0,35.54,189006,266498.46,1.41
2026,2026-08-19,Wardha,Cotton,Kharif,39.5,28.41,343985,165112.8,0.48
2026,2026-08-20,Wardha,Cotton,Kharif,2.0,32.14,343985,165112.8,0.48
2026,2026-08-21,Wardha,Cotton,Kharif,11.3,32.24,343985,165112.8,0.48
2026,2026-08-22,Wardha,Cotton,Kharif,5.2,28.01,343985,165112.8,0.48
2026,2026-08-23,Wardha,Cotton,Kharif,0.4,33.01,343985,165112.8,0.48
2026,2026-08-24,Wardha,Cotton,Kharif,5.1,29.42,343985,165112.8,0.48
2026,2026-08-25,Wardha,Cotton,Kharif,0.0,30.97,343985,165112.8,0.48
2026,2026-08-26,Wardha,Cotton,Kharif,12.0,32.08,343985,165112.8,0.48
2026,2026-08-27,Wardha,Cotton,Kharif,1.8,30.92,343985,165112.8,0.48
2026,2026-08-28,Wardha,Cotton,Kharif,0.3,29.05,343985,165112.8,0.48
2026,2026-08-29,Wardha,Cotton,Kharif,3.2,34.21,343985,165112.8,0.48
2026,2026-08-30,Wardha,Cotton,Kharif,1.2,30.43,343985,165112.8,0.48
2026,2026-08-31,Wardha,Cotton,Kharif,0.0,30.84,343985,165112.8,0.48
2026,2026-09-01,Wardha,Cotton,Kharif,4.7,34.59,343985,165112.8,0.48
2026,2026-09-02,Wardha,Cotton,Kharif,12.3,32.07,343985,165112.8,0.48
2026,2026-09-03,Wardha,Cotton,Kharif,9.4,35.54,343985,165112.8,0.48
2026,2026-08-19,Wardha,Sugarcane,Kharif,51.7,28.41,64520,4928682.8,76.39
2026,2026-08-20,Wardha,Sugarcane,Kharif,0.3,32.14,64520,4928682.8,76.39
2026,2026-08-21,Wardha,Sugarcane,Kharif,0.8,32.24,64520,4928682.8,76.39
2026,2026-08-22,Wardha,Sugarcane,Kharif,22.9,28.01,64520,4928682.8,76.39
2026,2026-08-23,Wardha,Sugarcane,Kharif,0.0,33.01,64520,4928682.8,76.39
2026,2026-08-24,Wardha,Sugarcane,Kharif,0.0,29.42,64520,4928682.8,76.39
2026,2026-08-25,Wardha,Sugarcane,Kharif,9.6,30.97,64520,4928682.8,76.39
2026,2026-08-26,Wardha,Sugarcane,Kharif,13.7,32.08,64520,4928682.8,76.39
2026,2026-08-27,Wardha,Sugarcane,Kharif,37.3,30.92,64520,4928682.8,76.39
